filename,peak_accel_g,total_duration_s,arias_total_ms,duration_5_95_unfiltered_s,t5_unfiltered_s,t95_unfiltered_s,duration_5_95_T0.1s,t5_T0.1s,t95_T0.1s,arias_filtered_T0.1,duration_5_95_T0.2s,t5_T0.2s,t95_T0.2s,arias_filtered_T0.2,duration_5_95_T0.5s,t5_T0.5s,t95_T0.5s,arias_filtered_T0.5,duration_5_95_T1.0s,t5_T1.0s,t95_T1.0s,arias_filtered_T1.0,duration_5_95_T2.0s,t5_T2.0s,t95_T2.0s,arias_filtered_T2.0,duration_5_95_T3.0s,t5_T3.0s,t95_T3.0s,arias_filtered_T3.0
Seismogram_USC_124_35_bb.grm,0.008940916,119.99000000000001,0.0024975538506990668,21.83405530950783,11.271843944064184,33.10589925357201,1.9991265495789552,10.476018419973999,12.475144969552954,7.3492682583555064e-06,1.8022060685827235,10.693475110484345,12.495681179067068,6.786236294968694e-05,11.299411360110966,10.616964335205683,21.91637569531665,9.26238523116272e-05,21.45970165180941,11.31703574311973,32.77673739492914,0.00029253115905445863,29.15113020671609,11.678646082993668,40.829776289709756,0.0008582214957238745,9.849232900358237,12.92682537350146,22.776058273859697,0.0003946205391632499
Seismogram_USC_270_137_bb.grm,0.00702669,119.99000000000001,0.0039981779689816435,40.57615997673643,14.338765993751048,54.914925970487474,21.766632593556665,11.219474285842308,32.986106879398974,1.1199089833119412e-05,20.665602827491337,11.48435020604035,32.14995303353169,0.0001265447096149504,26.418387519356664,13.17889351286072,39.59728103221738,6.906034932291823e-05,38.486171966994604,14.808751452305202,53.294923419299806,0.0005238243103588895,36.98926262236814,18.016176774201398,55.005439396569535,0.0008994783284668645,40.193078253510365,18.05959469593996,58.25267294945033,0.0009624411367987689
Seismogram_USC_242_3_bb.grm,0.02558194,119.99000000000001,0.004407125079026421,4.566814827573477,4.005972561449793,8.57278738902327,4.198042265377798,3.850532692496352,8.04857495787415,8.604570983251676e-05,3.5614244790371643,3.86718183338598,7.4286063124231445,0.000800239876909791,8.531713653925333,4.16308344214612,12.694797096071454,8.211331106957456e-05,6.861778423944077,3.2589555204411442,10.120733944385222,0.0006117184400927214,10.092855892797445,2.638849997702072,12.731705890499518,0.0004203292498864254,9.732533185863737,2.5330424961296396,12.265575681993376,0.0002046438497560875
Seismogram_USC_130_44_bb.grm,0.003289928,119.99000000000001,0.0001129756410395203,34.59109208831853,13.753442596426899,48.34453468474543,4.099189703736069,13.439008743891453,17.538198447627522,2.888866781027745e-06,2.8353453609077786,13.615137635696064,16.450482996603842,1.5712612942310017e-05,15.264443454188642,13.644600623268493,28.909044077457136,4.287759298929684e-06,32.05479711902011,14.080431087383086,46.13522820640319,8.765412696603608e-06,55.75817181443263,17.05894060159497,72.8171124160276,1.9612854644461468e-05,58.00188732482519,15.92710149392157,73.92898881874676,9.32984877572374e-06
Seismogram_USC_239_16_bb.grm,0.0017843043,119.99000000000001,0.00010644782156055531,32.647163356284,14.036847695042988,46.68401105132698,5.270577580240715,13.301522844399841,18.572100424640556,1.7023577274714501e-06,4.674300935360122,13.161282471641083,17.835583407001206,1.0755677100070078e-05,17.255366324596796,13.623661604512321,30.879027929109117,4.117740396103498e-06,34.34404499638556,14.679578312306358,49.02362330869192,1.3798116041452137e-05,28.901494586806557,20.410301001476583,49.31179558828314,1.3222090385866506e-05,28.72064804450259,20.572562192072276,49.293210236574865,1.502788851041625e-05
Seismogram_USC_128_1193_bb.grm,0.032121684,119.99000000000001,0.033403922220914546,22.494896038024827,30.001098488593996,52.49599452661882,6.2371340364742025,29.626413401933178,35.86354743840738,5.126204937535914e-05,6.202639714827054,30.99132324912051,37.19396296394756,0.00023872307789135703,13.810859063045143,30.18399699712981,43.99485606017495,0.0002567642457360418,20.718098491196898,30.19309559108931,50.91119408228621,0.004685164924063427,27.84271003079844,30.049851425854012,57.89256145665245,0.005889096813002148,33.62225362456649,27.00291575858182,60.62516938314831,0.0037765831897418225
Seismogram_USC_221_2_bb.grm,0.001900633,119.99000000000001,0.00015694049061264822,38.64441388481853,18.688059894580395,57.33247377939893,3.675890811014284,17.45007217788248,21.125962988896763,1.3043975112252628e-06,3.1976161646348693,18.01242040324565,21.21003656788052,1.0426332483686922e-05,18.84990683801566,17.8268636632984,36.67677050131406,1.7718107087141697e-06,38.440955754843834,20.860529431418833,59.30148518626267,6.76996729715919e-06,34.13435141847647,25.64310063364712,59.777452052123586,8.373018852714443e-05,25.568010732552246,21.367322027292957,46.9353327598452,1.4180975895526366e-05
Seismogram_USC_235_38_bb.grm,0.0043321974,119.99000000000001,0.0003598742808807101,16.529043419087092,24.8155473353734,41.34459075446049,3.555138313067868,22.794159150371353,26.34929746343922,4.160892248432721e-07,4.067075291163494,22.825287480249038,26.892362771412532,2.5687146364841994e-06,13.187697065313806,24.66577140677478,37.853468472088586,9.45972825319048e-06,23.13735386940973,23.92738207361795,47.06473594302768,6.69747757256999e-05,28.85190456677654,25.775219405289725,54.627123972066265,2.9114150024140503e-05,9.99799556876922,22.787123774409515,32.785119343178735,4.320027546302059e-05
Seismogram_USC_128_470_bb.grm,0.0122957835,119.99000000000001,0.0013985632946528874,17.298819204901598,9.058840705214903,26.3576599101165,5.4282424699575245,9.068066843988777,14.496309313946302,2.3804483763336913e-05,5.0350623296819865,8.871265600619328,13.906327930301314,9.232102931188248e-05,11.64352550990732,9.007933176037891,20.65145868594521,7.159972051349277e-05,18.737137899921798,9.872686484701713,28.60982438462351,0.00022428579289307928,12.43571786123165,8.073298710394367,20.509016571626017,0.0002362385995382687,10.220552592265404,5.920153241875548,16.140705834140952,8.875052253722828e-05
Seismogram_USC_232_295_bb.grm,0.035471085,119.99000000000001,0.023896753725114177,21.569892198653726,9.526350727242383,31.096242925896107,4.07727070115652,8.94719736258528,13.0244680637418,8.769443228902988e-05,5.3616070296152145,8.976685493009418,14.338292522624632,0.0011213500621941011,11.816133159279225,10.810249721503013,22.626382880782238,0.0006214861426530536,13.852744134065365,13.617993541630497,27.47073767569586,0.0045185827297020455,22.989572480051805,8.036306591960733,31.02587907201254,0.0017659429082152254,16.853549314558634,10.208485190204586,27.062034504763222,0.003307202883841543
Seismogram_USC_218_20_bb.grm,0.0089560095,119.99000000000001,0.007093501580030629,27.658137206350634,18.036156301878716,45.69429350822935,1.3965031556268475,12.380702157652527,13.777205313279374,6.592234432355795e-06,2.0578098486231085,11.816753305347865,13.874563153970973,2.6247315457803096e-05,17.570150922616968,12.02599204362082,29.59614296623779,2.4544128810228902e-05,31.127511653592713,13.77975282835083,44.90726448194354,0.0003398200619669277,20.9515020469108,24.505112308388316,45.456614355299116,0.0033719837150405284,19.199696472868197,18.09419415914337,37.29389063201157,0.0014054762839542593
Seismogram_USC_231_13_bb.grm,0.013228552,119.99000000000001,0.003986496591327413,19.872796496311313,4.826000446656269,24.698796942967583,3.8687259405050547,5.037847969726023,8.906573910231078,5.22378761803982e-05,4.316524987153827,4.692936021512206,9.009461008666033,0.0003744391441382613,8.46075619371651,5.822871246042605,14.283627439759114,0.000562057262464474,18.96262099207304,9.288635496177308,28.251256488250352,0.000486685763180575,19.886757666512217,7.606486649897612,27.49324431640983,0.0004239660890600213,11.71627661610751,5.572222134611337,17.288498750718848,0.00042457636977369855
Seismogram_USC_266_15_bb.grm,0.0044904347,119.99000000000001,0.00078851345641134,30.660417809382587,23.013771538899903,53.67418934828249,10.415436937975812,18.413043077796456,28.828480015772268,8.78537914879933e-07,10.100440052058982,18.204460034052225,28.304900086111207,8.170952432984219e-06,21.222863168839787,20.16996872454863,41.39283189338842,2.2747180446240043e-05,23.08177846556952,25.28385688799836,48.36563535356788,0.00014249283630736478,29.074848024347673,24.172107860610815,53.24695588495849,8.924505932800142e-05,14.157281668555825,27.050064341028047,41.20734600958387,0.00010458695599373153
Seismogram_USC_232_395_bb.grm,0.017588062,119.99000000000001,0.012851117091895355,31.94489228907623,10.234521783492228,42.179414072568456,17.769131815554555,9.172809302232164,26.94194111778672,2.036902902655548e-05,20.36141244835562,8.831032073782243,29.192444522137862,0.00012492870287018025,20.006541191521553,9.839030474063872,29.845571665585425,0.00018297645056940368,29.90505770569277,9.640610737401408,39.54566844309418,0.0006727820462082427,34.147314953398144,9.03590596460887,43.18322091800702,0.002934595099691388,28.085819672173805,10.014805303070672,38.10062497524448,0.005343674390187897
Seismogram_USC_128_221_bb.grm,0.002067802,119.99000000000001,0.0002763787603365111,41.401191397004695,26.457535054350277,67.85872645135497,3.0933755628568775,24.42179843506568,27.515173997922556,2.4182775095836927e-07,3.1853318558786796,24.24429664137123,27.429628497249908,2.013302754931974e-06,16.321629233195374,24.774177076588373,41.09580630978375,6.101076738454636e-06,32.68979190191512,26.06303964371847,58.75283154563359,2.0327249293362422e-05,40.653572881674556,29.534743401840466,70.18831628351502,0.00012482820184112056,28.953322202728593,25.952191531412353,54.905513734140946,3.54258419268974e-05
Seismogram_USC_220_2_bb.grm,0.0008130398,119.99000000000001,3.8202253562799844e-05,44.16886704287472,16.934200832464505,61.10306787533923,9.043484124296704,15.907910388758964,24.951394513055668,3.5808265306850154e-07,8.79005069474387,15.836468583607408,24.626519278351278,2.894684427930483e-06,20.56718947049742,16.125491763895862,36.692681234393284,1.2328930764703391e-06,42.355295055428215,18.391513797654365,60.74680885308258,1.9725236736639764e-06,42.94600749466272,20.489266425175227,63.43527391983795,1.0798839825233149e-05,31.970506356428857,24.894273607869494,56.86477996429835,2.0289816807375e-06
